search_date,flight_date,route_label,departure_iata,departure_name,arrival_iata,arrival_name,airline,flight_number,departure_time,arrival_time,duration_min,stops,aircraft,travel_class,legroom_cm,is_overnight,often_delayed,codeshare_partners,price_jpy,is_best_flight,route_lowest_price,route_typical_low,route_typical_high,route_price_level,total_flights_on_day,is_dummy
2026-05-25,2026-10-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Greater Bay Airlines,HB551,14:50,18:37,227,0,Boeing 737MAX 8 Passenger,Economy,81.0,False,False,,16464.0,False,13096,13972,30703,typical,10,True
2026-05-25,2026-10-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ANA,NH265,11:30,15:19,229,0,Boeing 787,Economy,81.0,False,False,,15550.0,False,13096,13972,30703,typical,10,True
2026-05-25,2026-10-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港エクスプレス航空,UO674,09:00,12:32,212,0,Airbus A321neo,Economy,83.0,False,True,,20659.0,False,13096,13972,30703,typical,10,True
2026-05-25,2026-10-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Greater Bay Airlines,HB685,13:20,16:57,217,0,Boeing 737MAX 8 Passenger,Economy,80.0,False,False,,14181.0,False,13096,13972,30703,typical,10,True
2026-05-25,2026-10-22,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,エバー航空,BR480,13:40,19:52,372,1,Airbus A321,Economy,79.0,False,False,,18593.0,False,13096,13972,30703,typical,10,True
2026-05-25,2026-11-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港航空,HX688,09:40,13:27,227,0,Airbus A330,Economy,79.0,False,False,,12953.0,True,12715,12930,28463,typical,9,True
2026-05-25,2026-11-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ANA,NH790,20:50,00:37,227,0,Boeing 787,Economy,79.0,True,False,,14569.0,False,12715,12930,28463,typical,9,True
2026-05-25,2026-11-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,Greater Bay Airlines,HB373,11:50,15:38,228,0,Boeing 737MAX 8 Passenger,Economy,81.0,False,False,,14725.0,False,12715,12930,28463,typical,9,True
2026-05-25,2026-11-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,エバー航空,BR363,07:40,14:13,393,1,Airbus A321,Economy,84.0,False,False,,14157.0,False,12715,12930,28463,typical,9,True
2026-05-25,2026-11-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港航空,HX772,06:10,10:00,230,0,Airbus A330,Economy,78.0,False,True,,15964.0,False,12715,12930,28463,typical,9,True
2026-05-25,2026-11-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX346,12:10,15:42,212,0,Airbus A350,Economy,77.0,False,False,,20366.0,False,12715,12930,28463,typical,9,True
2026-05-25,2026-11-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,キャセイパシフィック航空,CX328,20:10,23:54,224,0,Airbus A350,Economy,83.0,False,False,,18353.0,False,12715,12930,28463,typical,9,True
2026-05-25,2026-11-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,大韓航空,KE304,16:30,22:41,371,1,Boeing 737,Economy,80.0,False,False,,17937.0,False,12715,12930,28463,typical,9,True
2026-05-25,2026-11-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ティーウェイ航空,TW736,18:40,01:08,388,1,Boeing 737,Economy,79.0,True,False,,19779.0,False,12715,12930,28463,typical,9,True
2026-05-25,2026-12-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,エバー航空,BR943,06:20,13:03,403,1,Airbus A321,Economy,83.0,False,False,,24201.0,True,23525,12785,28268,typical,10,True
2026-05-25,2026-12-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港エクスプレス航空,UO299,07:30,11:12,222,0,Airbus A321neo,Economy,85.0,False,False,,33819.0,False,23525,12785,28268,typical,10,True
2026-05-25,2026-12-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,エバー航空,BR597,11:20,17:32,372,1,Airbus A321,Economy,79.0,False,False,,38004.0,False,23525,12785,28268,typical,10,True
2026-05-25,2026-12-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,山東航空,SC278,08:30,14:57,387,1,Boeing 737MAX 8 Passenger,Economy,80.0,False,False,,37443.0,False,23525,12785,28268,typical,10,True
2026-05-25,2026-12-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,ティーウェイ航空,TW200,08:10,14:44,394,1,Boeing 737,Economy,83.0,False,False,,26862.0,False,23525,12785,28268,typical,10,True
2026-05-25,2026-12-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,大韓航空,KE146,14:30,20:46,376,1,Boeing 737,Economy,76.0,False,False,,25192.0,False,23525,12785,28268,typical,10,True
2026-05-25,2026-12-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,大韓航空,KE865,10:20,17:00,400,1,Boeing 737,Economy,76.0,False,False,,26775.0,False,23525,12785,28268,typical,10,True
2026-05-25,2026-12-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港エクスプレス航空,UO932,15:00,18:45,225,0,Airbus A321neo,Economy,76.0,False,False,,32300.0,False,23525,12785,28268,typical,10,True
2026-05-25,2026-12-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,エバー航空,BR703,09:10,15:56,406,1,Airbus A321,Economy,80.0,False,False,,34477.0,False,23525,12785,28268,typical,10,True
2026-05-25,2026-12-21,HKG→KIX,HKG,Hong Kong International Airport,KIX,Kansai International Airport,香港航空,HX283,13:30,17:14,224,0,Airbus A330,Economy,82.0,False,False,,30580.0,False,23525,12785,28268,typical,10,True
2026-05-25,2026-06-08,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,STARLUX Airlines,JX645,07:40,14:50,430,1,Airbus A330-900neo,Economy,80.0,False,False,,45006.0,True,43621,14000,27340,high,8,True
2026-05-25,2026-06-08,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,ANA,NH265,06:40,10:33,233,0,Boeing 787,Economy,76.0,False,False,,49346.0,False,43621,14000,27340,high,8,True
2026-05-25,2026-06-08,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,ANA,NH763,16:10,20:07,237,0,Boeing 787,Economy,80.0,False,False,,64634.0,False,43621,14000,27340,high,8,True
2026-05-25,2026-06-08,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,JAL,JL476,14:50,18:58,248,0,Boeing 787,Economy,82.0,False,False,,67142.0,False,43621,14000,27340,high,8,True
2026-05-25,2026-06-08,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,ANA,NH434,14:40,18:38,238,0,Boeing 787,Economy,81.0,False,False,,55969.0,False,43621,14000,27340,high,8,True
2026-05-25,2026-06-08,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,エバー航空,BR149,16:40,23:46,426,1,Boeing 787-10,Economy,81.0,False,False,,68606.0,False,43621,14000,27340,high,8,True
2026-05-25,2026-06-08,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,キャセイパシフィック航空,CX614,20:00,23:49,229,0,Boeing 777,Economy,80.0,False,False,,48659.0,False,43621,14000,27340,high,8,True
2026-05-25,2026-06-08,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,JAL,JL274,09:20,13:30,250,0,Boeing 787,Economy,83.0,False,False,,63205.0,False,43621,14000,27340,high,8,True
2026-05-25,2026-06-15,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,香港エクスプレス航空,UO606,10:20,14:13,233,0,Airbus A321neo,Economy,79.0,False,False,,38641.0,True,36861,14542,26563,high,6,True
2026-05-25,2026-06-15,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,キャセイパシフィック航空,CX469,10:00,14:07,247,0,Boeing 777,Economy,84.0,False,False,,50024.0,False,36861,14542,26563,high,6,True
2026-05-25,2026-06-15,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,中国東方航空,MU728,15:20,22:11,411,1,Airbus A330,Economy,77.0,False,False,,51246.0,False,36861,14542,26563,high,6,True
2026-05-25,2026-06-15,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,STARLUX Airlines,JX414,16:50,23:21,391,1,Airbus A330-900neo,Economy,79.0,False,False,,49434.0,False,36861,14542,26563,high,6,True
2026-05-25,2026-06-15,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,ANA,NH240,17:20,21:14,234,0,Boeing 787,Economy,81.0,False,False,,59003.0,False,36861,14542,26563,high,6,True
2026-05-25,2026-06-15,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,アシアナ航空,OZ906,15:40,22:31,411,1,Airbus A321neo,Economy,82.0,False,True,,51841.0,False,36861,14542,26563,high,6,True
2026-05-25,2026-06-24,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,香港エクスプレス航空,UO479,06:40,10:36,236,0,Airbus A321neo,Economy,84.0,False,False,,32535.0,True,32094,14016,26134,high,6,True
2026-05-25,2026-06-24,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,アシアナ航空,OZ574,11:00,17:45,405,1,Airbus A321neo,Economy,78.0,False,False,,54513.0,False,32094,14016,26134,high,6,True
2026-05-25,2026-06-24,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,アシアナ航空,OZ794,10:00,16:54,414,1,Airbus A321neo,Economy,76.0,False,False,,43110.0,False,32094,14016,26134,high,6,True
2026-05-25,2026-06-24,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,ANA,NH719,12:40,16:37,237,0,Boeing 787,Economy,76.0,False,True,,33933.0,False,32094,14016,26134,high,6,True
2026-05-25,2026-06-24,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,アシアナ航空,OZ232,07:20,14:24,424,1,Airbus A321neo,Economy,81.0,False,False,,47244.0,False,32094,14016,26134,high,6,True
2026-05-25,2026-06-24,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,キャセイパシフィック航空,CX297,10:40,14:28,228,0,Boeing 777,Economy,80.0,False,False,,47469.0,False,32094,14016,26134,high,6,True
2026-05-25,2026-07-09,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,キャセイパシフィック航空,CX151,12:10,16:11,241,0,Boeing 777,Economy,82.0,False,False,,27205.0,True,27124,15384,28940,typical,8,True
2026-05-25,2026-07-09,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,キャセイパシフィック航空,CX227,16:30,20:29,239,0,Boeing 777,Economy,84.0,False,False,,32808.0,False,27124,15384,28940,typical,8,True
2026-05-25,2026-07-09,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,ANA,NH914,16:50,20:46,236,0,Boeing 787,Economy,85.0,False,False,,30807.0,False,27124,15384,28940,typical,8,True
2026-05-25,2026-07-09,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,ANA,NH104,11:30,15:19,229,0,Boeing 787,Economy,83.0,False,True,,36747.0,False,27124,15384,28940,typical,8,True
2026-05-25,2026-07-09,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,JAL,JL201,06:10,10:21,251,0,Boeing 787,Economy,85.0,False,False,,31374.0,False,27124,15384,28940,typical,8,True
2026-05-25,2026-07-09,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,JAL,JL937,20:10,00:08,238,0,Boeing 787,Economy,85.0,True,False,,37882.0,False,27124,15384,28940,typical,8,True
2026-05-25,2026-07-09,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,ANA,NH335,09:10,13:16,246,0,Boeing 787,Economy,85.0,False,False,,40775.0,False,27124,15384,28940,typical,8,True
2026-05-25,2026-07-09,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,アシアナ航空,OZ705,16:00,23:09,429,1,Airbus A321neo,Economy,81.0,False,True,,39054.0,False,27124,15384,28940,typical,8,True
2026-05-25,2026-07-24,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,エバー航空,BR491,06:30,13:01,391,1,Boeing 787-10,Economy,84.0,False,False,,36932.0,True,35592,18208,33953,typical,7,True
2026-05-25,2026-07-24,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,中国東方航空,MU464,10:50,17:58,428,1,Airbus A330,Economy,80.0,False,False,,50957.0,False,35592,18208,33953,typical,7,True
2026-05-25,2026-07-24,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,中国東方航空,MU419,11:30,18:17,407,1,Airbus A330,Economy,80.0,False,False,,55196.0,False,35592,18208,33953,typical,7,True
2026-05-25,2026-07-24,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,STARLUX Airlines,JX113,17:20,00:24,424,1,Airbus A330-900neo,Economy,82.0,True,False,,44827.0,False,35592,18208,33953,typical,7,True
2026-05-25,2026-07-24,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,香港エクスプレス航空,UO280,14:50,18:46,236,0,Airbus A321neo,Economy,76.0,False,False,,51665.0,False,35592,18208,33953,typical,7,True
2026-05-25,2026-07-24,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,エバー航空,BR672,12:30,19:30,420,1,Boeing 787-10,Economy,80.0,False,False,,50053.0,False,35592,18208,33953,typical,7,True
2026-05-25,2026-07-24,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,JAL,JL694,10:40,14:33,233,0,Boeing 787,Economy,85.0,False,False,,47858.0,False,35592,18208,33953,typical,7,True
2026-05-25,2026-08-23,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,香港エクスプレス航空,UO562,18:20,22:18,238,0,Airbus A321neo,Economy,85.0,False,False,,25426.0,True,24773,19891,35723,typical,7,True
2026-05-25,2026-08-23,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,中国東方航空,MU832,09:10,16:20,430,1,Airbus A330,Economy,83.0,False,False,,41240.0,False,24773,19891,35723,typical,7,True
2026-05-25,2026-08-23,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,キャセイパシフィック航空,CX678,15:10,19:03,233,0,Boeing 777,Economy,85.0,False,False,,32661.0,False,24773,19891,35723,typical,7,True
2026-05-25,2026-08-23,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,ANA,NH151,15:00,18:54,234,0,Boeing 787,Economy,84.0,False,False,,26239.0,False,24773,19891,35723,typical,7,True
2026-05-25,2026-08-23,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,STARLUX Airlines,JX962,18:30,01:38,428,1,Airbus A330-900neo,Economy,78.0,True,False,,35116.0,False,24773,19891,35723,typical,7,True
2026-05-25,2026-08-23,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,JAL,JL650,11:50,15:55,245,0,Boeing 787,Economy,84.0,False,False,,35798.0,False,24773,19891,35723,typical,7,True
2026-05-25,2026-08-23,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,STARLUX Airlines,JX684,12:40,19:44,424,1,Airbus A330-900neo,Economy,77.0,False,False,,29542.0,False,24773,19891,35723,typical,7,True
2026-05-25,2026-09-22,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,中国東方航空,MU674,09:00,15:43,403,1,Airbus A330,Economy,83.0,False,False,,15327.0,True,15264,16329,29755,typical,8,True
2026-05-25,2026-09-22,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,STARLUX Airlines,JX634,14:50,21:40,410,1,Airbus A330-900neo,Economy,82.0,False,True,,22052.0,False,15264,16329,29755,typical,8,True
2026-05-25,2026-09-22,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,フィリピン航空,PR480,08:20,15:06,406,1,Airbus A321,Economy,76.0,False,True,,21743.0,False,15264,16329,29755,typical,8,True
2026-05-25,2026-09-22,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,キャセイパシフィック航空,CX695,12:20,16:20,240,0,Boeing 777,Economy,80.0,False,False,,17805.0,False,15264,16329,29755,typical,8,True
2026-05-25,2026-09-22,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,フィリピン航空,PR435,15:20,22:14,414,1,Airbus A321,Economy,84.0,False,False,,24104.0,False,15264,16329,29755,typical,8,True
2026-05-25,2026-09-22,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,アシアナ航空,OZ199,13:40,20:12,392,1,Airbus A321neo,Economy,79.0,False,False,,23751.0,False,15264,16329,29755,typical,8,True
2026-05-25,2026-09-22,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,JAL,JL729,07:00,10:58,238,0,Boeing 787,Economy,83.0,False,False,,25225.0,False,15264,16329,29755,typical,8,True
2026-05-25,2026-09-22,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,ANA,NH345,07:00,11:08,248,0,Boeing 787,Economy,82.0,False,False,,17906.0,False,15264,16329,29755,typical,8,True
2026-05-25,2026-10-22,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,フィリピン航空,PR485,18:30,01:20,410,1,Airbus A321,Economy,84.0,True,False,,24866.0,True,24815,16424,31051,typical,7,True
2026-05-25,2026-10-22,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,中国東方航空,MU835,13:30,20:15,405,1,Airbus A330,Economy,85.0,False,False,,34566.0,False,24815,16424,31051,typical,7,True
2026-05-25,2026-10-22,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,STARLUX Airlines,JX387,10:50,17:25,395,1,Airbus A330-900neo,Economy,78.0,False,False,,32721.0,False,24815,16424,31051,typical,7,True
2026-05-25,2026-10-22,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,フィリピン航空,PR752,20:50,03:44,414,1,Airbus A321,Economy,79.0,True,False,,41116.0,False,24815,16424,31051,typical,7,True
2026-05-25,2026-10-22,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,STARLUX Airlines,JX819,13:30,20:09,399,1,Airbus A330-900neo,Economy,77.0,False,False,,35268.0,False,24815,16424,31051,typical,7,True
2026-05-25,2026-10-22,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,ANA,NH483,17:00,21:11,251,0,Boeing 787,Economy,80.0,False,False,,36392.0,False,24815,16424,31051,typical,7,True
2026-05-25,2026-10-22,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,STARLUX Airlines,JX225,09:50,16:22,392,1,Airbus A330-900neo,Economy,85.0,False,False,,28906.0,False,24815,16424,31051,typical,7,True
2026-05-25,2026-11-21,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,キャセイパシフィック航空,CX794,16:20,20:16,236,0,Boeing 777,Economy,83.0,False,False,,20462.0,True,19796,15072,28328,typical,8,True
2026-05-25,2026-11-21,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,香港エクスプレス航空,UO779,08:00,11:49,229,0,Airbus A321neo,Economy,78.0,False,True,,29720.0,False,19796,15072,28328,typical,8,True
2026-05-25,2026-11-21,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,香港エクスプレス航空,UO599,18:20,22:11,231,0,Airbus A321neo,Economy,81.0,False,False,,27536.0,False,19796,15072,28328,typical,8,True
2026-05-25,2026-11-21,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,キャセイパシフィック航空,CX145,21:10,01:16,246,0,Boeing 777,Economy,80.0,True,True,,23666.0,False,19796,15072,28328,typical,8,True
2026-05-25,2026-11-21,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,JAL,JL677,19:10,23:08,238,0,Boeing 787,Economy,83.0,False,False,,24098.0,False,19796,15072,28328,typical,8,True
2026-05-25,2026-11-21,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,キャセイパシフィック航空,CX266,11:10,15:07,237,0,Boeing 777,Economy,76.0,False,True,,27287.0,False,19796,15072,28328,typical,8,True
2026-05-25,2026-11-21,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,STARLUX Airlines,JX149,07:10,13:41,391,1,Airbus A330-900neo,Economy,78.0,False,False,,33334.0,False,19796,15072,28328,typical,8,True
2026-05-25,2026-11-21,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,ANA,NH225,20:30,00:33,243,0,Boeing 787,Economy,85.0,True,False,,31652.0,False,19796,15072,28328,typical,8,True
2026-05-25,2026-12-21,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,JAL,JL428,18:40,22:31,231,0,Boeing 787,Economy,78.0,False,True,,12237.0,True,11976,15291,29268,low,9,True
2026-05-25,2026-12-21,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,香港エクスプレス航空,UO188,16:40,20:40,240,0,Airbus A321neo,Economy,80.0,False,False,,17387.0,False,11976,15291,29268,low,9,True
2026-05-25,2026-12-21,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,アシアナ航空,OZ119,20:20,03:13,413,1,Airbus A321neo,Economy,83.0,True,False,,15837.0,False,11976,15291,29268,low,9,True
2026-05-25,2026-12-21,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,中国東方航空,MU676,06:50,13:38,408,1,Airbus A330,Economy,85.0,False,False,,12892.0,False,11976,15291,29268,low,9,True
2026-05-25,2026-12-21,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,STARLUX Airlines,JX566,16:10,22:58,408,1,Airbus A330-900neo,Economy,80.0,False,False,,16278.0,False,11976,15291,29268,low,9,True
2026-05-25,2026-12-21,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,フィリピン航空,PR698,15:20,22:25,425,1,Airbus A321,Economy,84.0,False,False,,19480.0,False,11976,15291,29268,low,9,True
2026-05-25,2026-12-21,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,キャセイパシフィック航空,CX741,20:10,00:20,250,0,Boeing 777,Economy,81.0,True,False,,15389.0,False,11976,15291,29268,low,9,True
2026-05-25,2026-12-21,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,中国東方航空,MU369,13:00,19:37,397,1,Airbus A330,Economy,78.0,False,False,,15777.0,False,11976,15291,29268,low,9,True
2026-05-25,2026-12-21,HKG→HND,HKG,Hong Kong International Airport,HND,Haneda Airport,ANA,NH842,07:30,11:19,229,0,Boeing 787,Economy,76.0,False,False,,16597.0,False,11976,15291,29268,low,9,True
2026-05-25,2026-06-08,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,アシアナ航空,OZ420,11:50,18:52,422,1,Airbus A321neo,Economy,85.0,False,False,,26751.0,True,26244,12711,29317,typical,4,True
2026-05-25,2026-06-08,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,大韓航空,KE239,17:10,00:18,428,1,Boeing 737,Economy,79.0,True,False,,36548.0,False,26244,12711,29317,typical,4,True
2026-05-25,2026-06-08,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,キャセイパシフィック航空,CX474,13:30,17:29,239,0,Airbus A350,Economy,82.0,False,False,,35125.0,False,26244,12711,29317,typical,4,True
2026-05-25,2026-06-08,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,STARLUX Airlines,JX528,14:40,21:27,407,1,Airbus A321neo,Economy,83.0,False,False,,40238.0,False,26244,12711,29317,typical,4,True
2026-05-25,2026-06-15,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,中国東方航空,MU750,13:10,20:28,438,1,Airbus A321,Economy,81.0,False,True,,42584.0,True,42113,12719,30063,high,4,True
2026-05-25,2026-06-15,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,大韓航空,KE640,14:20,21:34,434,1,Boeing 737,Economy,84.0,False,True,,49619.0,False,42113,12719,30063,high,4,True
2026-05-25,2026-06-15,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,中国東方航空,MU321,21:00,04:07,427,1,Airbus A321,Economy,81.0,True,False,,45916.0,False,42113,12719,30063,high,4,True
2026-05-25,2026-06-15,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,ANA,NH350,12:00,15:49,229,0,Boeing 787,Economy,79.0,False,False,,60460.0,False,42113,12719,30063,high,4,True
2026-05-25,2026-06-24,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,STARLUX Airlines,JX107,15:30,22:16,406,1,Airbus A321neo,Economy,78.0,False,False,,30235.0,True,29387,12196,28940,typical,8,True
2026-05-25,2026-06-24,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,STARLUX Airlines,JX232,13:40,20:30,410,1,Airbus A321neo,Economy,81.0,False,False,,47476.0,False,29387,12196,28940,typical,8,True
2026-05-25,2026-06-24,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,中国東方航空,MU444,15:50,22:58,428,1,Airbus A321,Economy,78.0,False,True,,36546.0,False,29387,12196,28940,typical,8,True
2026-05-25,2026-06-24,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,STARLUX Airlines,JX573,09:20,16:09,409,1,Airbus A321neo,Economy,82.0,False,False,,30922.0,False,29387,12196,28940,typical,8,True
2026-05-25,2026-06-24,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,チャイナ エアライン,CI265,14:30,21:09,399,1,Airbus A321neo,Economy,79.0,False,False,,36465.0,False,29387,12196,28940,typical,8,True
2026-05-25,2026-06-24,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,キャセイパシフィック航空,CX871,21:20,01:26,246,0,Airbus A350,Economy,77.0,True,False,,46177.0,False,29387,12196,28940,typical,8,True
2026-05-25,2026-06-24,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,チャイナ エアライン,CI965,19:30,02:35,425,1,Airbus A321neo,Economy,84.0,True,False,,41636.0,False,29387,12196,28940,typical,8,True
2026-05-25,2026-06-24,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,JAL,JL722,18:00,21:57,237,0,Boeing 787,Economy,79.0,False,False,,42578.0,False,29387,12196,28940,typical,8,True
2026-05-25,2026-07-09,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,大韓航空,KE988,11:30,18:27,417,1,Boeing 737,Economy,76.0,False,False,,41648.0,True,41523,13872,32197,high,5,True
2026-05-25,2026-07-09,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,ANA,NH145,21:10,01:08,238,0,Boeing 787,Economy,81.0,True,False,,46317.0,False,41523,13872,32197,high,5,True
2026-05-25,2026-07-09,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,STARLUX Airlines,JX444,13:40,20:47,427,1,Airbus A321neo,Economy,81.0,False,False,,66353.0,False,41523,13872,32197,high,5,True
2026-05-25,2026-07-09,HKG→NGO,HKG,Hong Kong International Airport,NGO,Chubu Centrair International Airport,ANA,NH109,20:10,00:00,230,0,Boeing 787,Economy,83.0,True,False,,49714.0,False,41523,13872,32197,high,5,True
